Date,Ticker,Open,High,Low,Close,Volume
2024-05-03,BIRD,12.34000015258789,12.539999961853027,12.0,12.239999771118164,23240
2024-05-06,BIRD,12.199999809265137,12.800000190734863,12.0,12.4399995803833,38340
2024-05-07,BIRD,12.65999984741211,13.600000381469727,12.479999542236328,13.319999694824219,38040
2024-05-08,BIRD,13.359999656677246,13.359999656677246,12.199999809265137,12.399999618530273,60570
2024-05-09,BIRD,12.220000267028809,12.600000381469727,11.600000381469727,11.920000076293945,81135
2024-05-10,BIRD,11.9399995803833,12.0,11.399999618530273,11.399999618530273,37145
2024-05-13,BIRD,11.9399995803833,14.399999618530273,11.399999618530273,13.699999809265137,173440
2024-05-14,BIRD,13.800000190734863,16.399999618530273,13.800000190734863,14.699999809265137,126325
2024-05-15,BIRD,15.199999809265137,16.299999237060547,13.960000038146973,14.380000114440918,46915
2024-05-16,BIRD,14.279999732971191,15.460000038146973,14.279999732971191,15.220000267028809,47770
2024-05-17,BIRD,15.399999618530273,15.600000381469727,14.279999732971191,14.640000343322754,37810
2024-05-20,BIRD,15.199999809265137,15.34000015258789,14.220000267028809,14.420000076293945,36030
2024-05-21,BIRD,14.5600004196167,14.600000381469727,13.800000190734863,14.180000305175781,28540
2024-05-22,BIRD,14.399999618530273,14.960000038146973,13.399999618530273,13.9399995803833,44050
2024-05-23,BIRD,14.260000228881836,14.399999618530273,12.399999618530273,12.4399995803833,93745
2024-05-24,BIRD,12.600000381469727,13.0,11.800000190734863,12.579999923706055,121910
2024-05-28,BIRD,12.600000381469727,12.800000190734863,12.199999809265137,12.279999732971191,34945
2024-05-29,BIRD,11.800000190734863,12.199999809265137,11.0,11.520000457763672,81170
2024-05-30,BIRD,11.739999771118164,12.0,11.4399995803833,11.579999923706055,44565
2024-05-31,BIRD,11.960000038146973,12.15999984741211,11.600000381469727,11.800000190734863,30720
2024-06-03,BIRD,11.800000190734863,12.0,10.960000038146973,11.15999984741211,60765
2024-06-04,BIRD,11.579999923706055,11.579999923706055,10.859999656677246,10.9399995803833,22275
2024-06-05,BIRD,11.199999809265137,11.399999618530273,10.800000190734863,10.979999542236328,31525
2024-06-06,BIRD,11.180000305175781,11.199999809265137,10.4399995803833,10.859999656677246,44325
2024-06-07,BIRD,10.800000190734863,11.119999885559082,10.5,10.739999771118164,30355
2024-06-10,BIRD,10.680000305175781,10.779999732971191,10.5,10.640000343322754,26795
2024-06-11,BIRD,10.720000267028809,11.0,10.539999961853027,11.0,34905
2024-06-12,BIRD,11.0,12.0,10.899999618530273,11.300000190734863,46910
2024-06-13,BIRD,11.600000381469727,11.600000381469727,10.619999885559082,10.859999656677246,25510
2024-06-14,BIRD,10.779999732971191,10.819999694824219,10.260000228881836,10.539999961853027,29730
2024-06-17,BIRD,10.800000190734863,10.800000190734863,10.199999809265137,10.65999984741211,23695
2024-06-18,BIRD,10.600000381469727,10.960000038146973,10.260000228881836,10.539999961853027,24090
2024-06-20,BIRD,10.600000381469727,11.420000076293945,10.600000381469727,11.199999809265137,25815
2024-06-21,BIRD,11.199999809265137,11.460000038146973,10.800000190734863,11.140000343322754,39065
2024-06-24,BIRD,11.380000114440918,12.0,11.220000267028809,11.779999732971191,42710
2024-06-25,BIRD,11.619999885559082,11.979999542236328,11.600000381469727,11.760000228881836,36885
2024-06-26,BIRD,11.979999542236328,12.5,11.800000190734863,12.039999961853027,43075
2024-06-27,BIRD,12.039999961853027,12.600000381469727,11.800000190734863,12.399999618530273,36875
2024-06-28,BIRD,12.420000076293945,12.420000076293945,10.0,10.0,612075
2024-07-01,BIRD,10.399999618530273,10.420000076293945,9.960000038146973,9.960000038146973,97335
2024-07-02,BIRD,9.880000114440918,10.0,9.0600004196167,9.619999885559082,77775
2024-07-03,BIRD,9.600000381469727,10.380000114440918,9.4399995803833,10.0600004196167,36570
2024-07-05,BIRD,9.899999618530273,10.0600004196167,9.760000228881836,10.0,23625
2024-07-08,BIRD,10.0,10.5,9.979999542236328,10.180000305175781,32175
2024-07-09,BIRD,10.199999809265137,10.220000267028809,9.800000190734863,9.859999656677246,31610
2024-07-10,BIRD,9.859999656677246,12.600000381469727,9.84000015258789,11.539999961853027,119000
2024-07-11,BIRD,12.0,14.380000114440918,11.760000228881836,13.600000381469727,165340
2024-07-12,BIRD,14.279999732971191,14.800000190734863,11.399999618530273,12.0,172075
2024-07-15,BIRD,12.920000076293945,14.600000381469727,12.920000076293945,13.220000267028809,141855
2024-07-16,BIRD,13.5600004196167,14.199999809265137,13.0,13.760000228881836,36120
2024-07-17,BIRD,14.0,15.199999809265137,13.020000457763672,13.699999809265137,73485
2024-07-18,BIRD,13.9399995803833,14.399999618530273,12.5,12.899999618530273,63035
2024-07-19,BIRD,13.199999809265137,13.300000190734863,12.5600004196167,13.039999961853027,13930
2024-07-22,BIRD,13.0,13.600000381469727,12.65999984741211,13.479999542236328,29080
2024-07-23,BIRD,13.699999809265137,14.199999809265137,13.199999809265137,13.619999885559082,32950
2024-07-24,BIRD,13.399999618530273,13.779999732971191,12.699999809265137,12.819999694824219,27630
2024-07-25,BIRD,12.699999809265137,13.199999809265137,12.600000381469727,12.619999885559082,20925
2024-07-26,BIRD,13.199999809265137,13.800000190734863,13.0600004196167,13.279999732971191,23260
2024-07-29,BIRD,13.199999809265137,13.399999618530273,12.640000343322754,12.859999656677246,19740
2024-07-30,BIRD,13.0,13.300000190734863,12.039999961853027,12.199999809265137,29535
2024-07-31,BIRD,12.600000381469727,13.4399995803833,12.199999809265137,12.479999542236328,33460
2024-08-01,BIRD,12.65999984741211,13.220000267028809,12.279999732971191,12.5,43720
2024-08-02,BIRD,12.479999542236328,12.479999542236328,11.399999618530273,11.399999618530273,43500
2024-08-05,BIRD,10.0,11.699999809265137,10.0,11.199999809265137,49220
2024-08-06,BIRD,11.0600004196167,12.619999885559082,11.0600004196167,11.640000343322754,26890
2024-08-07,BIRD,12.199999809265137,16.799999237060547,11.800000190734863,12.239999771118164,142075
2024-08-08,BIRD,12.199999809265137,13.600000381469727,10.859999656677246,12.600000381469727,45255
2024-08-09,BIRD,13.0,13.0,12.300000190734863,12.359999656677246,27980
2024-08-12,BIRD,12.479999542236328,12.800000190734863,11.4399995803833,12.399999618530273,121120
2024-08-13,BIRD,12.600000381469727,12.899999618530273,11.0,12.800000190734863,44450
2024-08-14,BIRD,12.800000190734863,13.0,12.300000190734863,13.0,30535
2024-08-15,BIRD,12.899999618530273,13.880000114440918,12.899999618530273,13.760000228881836,50275
2024-08-16,BIRD,13.600000381469727,14.819999694824219,13.520000457763672,14.800000190734863,54790
2024-08-19,BIRD,14.739999771118164,14.800000190734863,14.0,14.65999984741211,52330
2024-08-20,BIRD,14.399999618530273,14.899999618530273,14.399999618530273,14.640000343322754,26690
2024-08-21,BIRD,14.420000076293945,15.399999618530273,14.399999618530273,15.399999618530273,31780
2024-08-22,BIRD,15.600000381469727,16.780000686645508,14.619999885559082,16.260000228881836,46360
2024-08-23,BIRD,16.600000381469727,17.479999542236328,16.0,17.200000762939453,40780
2024-08-26,BIRD,17.219999313354492,18.34000015258789,16.139999389648438,16.260000228881836,32660
2024-08-27,BIRD,16.0,16.420000076293945,14.800000190734863,15.199999809265137,24350
2024-08-28,BIRD,15.0600004196167,15.640000343322754,14.460000038146973,14.739999771118164,20555
2024-08-29,BIRD,14.979999542236328,15.0,14.239999771118164,14.319999694824219,16735
2024-08-30,BIRD,13.199999809265137,14.399999618530273,12.0600004196167,14.119999885559082,87685
2024-09-03,BIRD,14.0600004196167,14.0600004196167,11.420000076293945,11.739999771118164,93375
2024-09-04,BIRD,12.100000381469727,12.399999618530273,11.420000076293945,11.4399995803833,46350
2024-09-05,BIRD,10.880000114440918,11.399999618530273,9.6899995803833,9.6899995803833,153600
2024-09-06,BIRD,10.079999923706055,11.850000381469727,9.53600025177002,10.729999542236328,114300
2024-09-09,BIRD,10.289999961853027,11.15999984741211,9.741999626159668,10.489999771118164,96800
2024-09-10,BIRD,10.520000457763672,11.069999694824219,10.489999771118164,10.979999542236328,50100
2024-09-11,BIRD,11.0,14.5600004196167,10.979999542236328,13.789999961853027,123100
2024-09-12,BIRD,13.789999961853027,14.204000473022461,12.720000267028809,13.119999885559082,63400
2024-09-13,BIRD,13.390000343322754,13.428000450134277,11.899999618530273,12.479999542236328,48200
2024-09-16,BIRD,12.489999771118164,13.0,12.029999732971191,12.59000015258789,25100
2024-09-17,BIRD,12.720000267028809,12.880000114440918,12.460000038146973,12.699999809265137,15500
2024-09-18,BIRD,12.5,12.9399995803833,12.130000114440918,12.350000381469727,20900
2024-09-19,BIRD,12.739999771118164,13.180000305175781,12.486000061035156,12.800000190734863,71600
2024-09-20,BIRD,12.710000038146973,12.710000038146973,12.21500015258789,12.460000038146973,42300
2024-09-23,BIRD,12.600000381469727,12.649999618530273,11.609999656677246,11.609999656677246,36500
2024-09-24,BIRD,11.65999984741211,11.75,11.170000076293945,11.40999984741211,53600
2024-09-25,BIRD,11.489999771118164,12.550000190734863,10.821000099182129,12.489999771118164,58300
2024-09-26,BIRD,12.600000381469727,12.600000381469727,11.520000457763672,11.630000114440918,62400
2024-09-27,BIRD,11.710000038146973,12.210000038146973,11.710000038146973,11.90999984741211,30900
2024-09-30,BIRD,11.800000190734863,12.0649995803833,11.404999732971191,11.800000190734863,52700
2024-10-01,BIRD,11.600000381469727,11.907999992370605,10.788999557495117,10.90999984741211,55000
2024-10-02,BIRD,10.930000305175781,11.109999656677246,10.6850004196167,11.039999961853027,23800
2024-10-03,BIRD,10.880000114440918,11.039999961853027,10.770000457763672,10.880000114440918,14300
2024-10-04,BIRD,11.149999618530273,11.180000305175781,10.739999771118164,10.9399995803833,20000
2024-10-07,BIRD,10.84000015258789,11.0,10.289999961853027,10.630000114440918,27800
2024-10-08,BIRD,10.5600004196167,10.6899995803833,10.420000076293945,10.579999923706055,20500
2024-10-09,BIRD,10.600000381469727,10.84000015258789,10.420000076293945,10.420000076293945,20000
2024-10-10,BIRD,10.420000076293945,10.489999771118164,10.149999618530273,10.489999771118164,20700
2024-10-11,BIRD,10.430000305175781,10.789999961853027,10.220000267028809,10.529999732971191,20600
2024-10-14,BIRD,10.59000015258789,10.640000343322754,10.210000038146973,10.239999771118164,45000
2024-10-15,BIRD,10.25,10.399999618530273,9.90999984741211,9.90999984741211,46900
2024-10-16,BIRD,10.100000381469727,10.170000076293945,9.779999732971191,10.029999732971191,64800
2024-10-17,BIRD,10.100000381469727,10.100000381469727,9.800000190734863,9.869999885559082,59300
2024-10-18,BIRD,9.850000381469727,9.904999732971191,9.609999656677246,9.800000190734863,37400
2024-10-21,BIRD,9.800000190734863,10.40999984741211,9.800000190734863,10.039999961853027,74800
2024-10-22,BIRD,9.960000038146973,10.305000305175781,9.960000038146973,10.25,68400
2024-10-23,BIRD,10.229999542236328,10.369999885559082,10.210000038146973,10.270000457763672,108400
2024-10-24,BIRD,10.390000343322754,10.430000305175781,10.100000381469727,10.399999618530273,111400
2024-10-25,BIRD,10.510000228881836,10.510000228881836,10.229999542236328,10.4399995803833,67300
2024-10-28,BIRD,10.489999771118164,12.119999885559082,10.4399995803833,11.779999732971191,111700
2024-10-29,BIRD,11.569999694824219,11.569999694824219,11.105999946594238,11.140000343322754,25200
2024-10-30,BIRD,11.079999923706055,11.649999618530273,11.069000244140625,11.270000457763672,32500
2024-10-31,BIRD,11.170000076293945,11.170000076293945,10.880000114440918,11.029999732971191,32500
2024-11-01,BIRD,11.199999809265137,11.350000381469727,11.029999732971191,11.0600004196167,19300
2024-11-04,BIRD,10.949999809265137,11.210000038146973,10.9399995803833,11.100000381469727,18100
2024-11-05,BIRD,11.149999618530273,11.675999641418457,11.102999687194824,11.359999656677246,34900
2024-11-06,BIRD,11.819999694824219,11.819999694824219,10.890000343322754,11.140000343322754,103900
2024-11-07,BIRD,10.170000076293945,10.319999694824219,8.5600004196167,8.720000267028809,353200
2024-11-08,BIRD,8.800000190734863,8.949999809265137,7.869999885559082,7.949999809265137,259700
2024-11-11,BIRD,8.119999885559082,8.574999809265137,7.650000095367432,7.989999771118164,133700
2024-11-12,BIRD,7.889999866485596,8.197999954223633,7.659999847412109,8.039999961853027,132100
2024-11-13,BIRD,8.039999961853027,8.585000038146973,8.039999961853027,8.3100004196167,79200
2024-11-14,BIRD,8.399999618530273,8.45199966430664,8.0600004196167,8.0600004196167,44300
2024-11-15,BIRD,8.0,8.027999877929688,7.25,7.289999961853027,97700
2024-11-18,BIRD,7.510000228881836,7.730000019073486,7.36299991607666,7.420000076293945,40100
2024-11-19,BIRD,7.369999885559082,7.860000133514404,7.369999885559082,7.800000190734863,32100
2024-11-20,BIRD,7.809999942779541,8.119999885559082,7.675000190734863,7.949999809265137,45200
2024-11-21,BIRD,8.020000457763672,8.149999618530273,7.71999979019165,8.039999961853027,30400
2024-11-22,BIRD,7.980000019073486,8.369999885559082,7.955999851226807,8.300000190734863,27300
2024-11-25,BIRD,8.4399995803833,9.140000343322754,8.279999732971191,8.279999732971191,126000
2024-11-26,BIRD,8.029999732971191,8.373000144958496,7.670000076293945,7.78000020980835,71500
2024-11-27,BIRD,7.739999771118164,8.069999694824219,7.610000133514404,7.809999942779541,70600
2024-11-29,BIRD,7.889999866485596,8.069000244140625,7.804999828338623,7.989999771118164,20600
2024-12-02,BIRD,8.0600004196167,8.869999885559082,7.75,8.1899995803833,112700
2024-12-03,BIRD,8.130000114440918,8.369999885559082,7.980000019073486,8.039999961853027,26000
2024-12-04,BIRD,7.909999847412109,7.934000015258789,7.590000152587891,7.800000190734863,55200
2024-12-05,BIRD,7.739999771118164,7.849999904632568,7.46999979019165,7.71999979019165,56000
2024-12-06,BIRD,7.71999979019165,7.929999828338623,7.622000217437744,7.849999904632568,52700
2024-12-09,BIRD,8.0600004196167,8.420000076293945,7.75,8.039999961853027,106700
2024-12-10,BIRD,8.039999961853027,8.649999618530273,7.849999904632568,8.449999809265137,120100
2024-12-11,BIRD,8.430000305175781,8.729000091552734,8.149999618530273,8.15999984741211,47000
2024-12-12,BIRD,8.130000114440918,8.185999870300293,7.820000171661377,7.889999866485596,49300
2024-12-13,BIRD,7.849999904632568,8.239999771118164,7.710000038146973,8.1899995803833,57500
2024-12-16,BIRD,8.279999732971191,8.279999732971191,7.735000133514404,7.789999961853027,65000
2024-12-17,BIRD,7.869999885559082,7.873000144958496,7.579999923706055,7.739999771118164,45200
2024-12-18,BIRD,7.710000038146973,7.8480000495910645,6.769999980926514,6.940000057220459,131200
2024-12-19,BIRD,7.03000020980835,7.420000076293945,6.914999961853027,6.980000019073486,70600
2024-12-20,BIRD,7.03000020980835,7.400000095367432,6.991000175476074,7.150000095367432,36600
2024-12-23,BIRD,7.059999942779541,7.199999809265137,6.781000137329102,7.199999809265137,59300
2024-12-24,BIRD,7.150000095367432,7.353000164031982,7.010000228881836,7.190000057220459,49700
2024-12-26,BIRD,7.03000020980835,7.329999923706055,6.946000099182129,7.329999923706055,47200
2024-12-27,BIRD,7.199999809265137,7.389999866485596,7.0,7.389999866485596,99100
2024-12-30,BIRD,7.170000076293945,7.429999828338623,6.929999828338623,7.170000076293945,95400
2024-12-31,BIRD,7.119999885559082,7.150000095367432,6.539999961853027,6.96999979019165,144700
2025-01-02,BIRD,6.909999847412109,7.1479997634887695,6.610000133514404,6.659999847412109,63900
2025-01-03,BIRD,6.670000076293945,7.28000020980835,6.670000076293945,7.179999828338623,48900
2025-01-06,BIRD,7.269999980926514,7.5,7.119999885559082,7.179999828338623,71600
2025-01-07,BIRD,7.139999866485596,7.5960001945495605,7.047999858856201,7.190000057220459,44500
2025-01-08,BIRD,7.150000095367432,7.199999809265137,6.909999847412109,6.980000019073486,34800
2025-01-10,BIRD,6.980000019073486,6.980000019073486,6.659999847412109,6.789999961853027,37000
2025-01-13,BIRD,6.679999828338623,6.71999979019165,6.110000133514404,6.400000095367432,126700
2025-01-14,BIRD,6.449999809265137,6.675000190734863,6.21999979019165,6.489999771118164,41800
2025-01-15,BIRD,6.619999885559082,7.0,6.5,6.940000057220459,79100
2025-01-16,BIRD,6.96999979019165,7.079999923706055,6.849999904632568,6.96999979019165,19600
2025-01-17,BIRD,6.96999979019165,7.007999897003174,6.755000114440918,6.949999809265137,16900
2025-01-21,BIRD,7.059999942779541,7.164000034332275,6.703000068664551,6.809999942779541,35700
2025-01-22,BIRD,6.800000190734863,6.840000152587891,6.429999828338623,6.519999980926514,59200
2025-01-23,BIRD,6.5,6.5,6.244999885559082,6.360000133514404,59700
2025-01-24,BIRD,6.320000171661377,6.804999828338623,6.300000190734863,6.449999809265137,57400
2025-01-27,BIRD,6.289999961853027,6.639999866485596,6.150000095367432,6.179999828338623,34100
2025-01-28,BIRD,6.150000095367432,6.300000190734863,6.090000152587891,6.260000228881836,27000
2025-01-29,BIRD,6.210000038146973,6.429999828338623,6.130000114440918,6.179999828338623,25000
2025-01-30,BIRD,6.199999809265137,6.699999809265137,6.130000114440918,6.5,59000
2025-01-31,BIRD,6.340000152587891,6.75,6.340000152587891,6.349999904632568,54500
2025-02-03,BIRD,6.199999809265137,6.400000095367432,6.150000095367432,6.389999866485596,28100
2025-02-04,BIRD,6.380000114440918,6.739999771118164,6.269999980926514,6.599999904632568,45800
2025-02-05,BIRD,6.570000171661377,7.400000095367432,6.5,7.300000190734863,145500
2025-02-06,BIRD,7.480000019073486,7.480000019073486,7.085000038146973,7.159999847412109,53500
2025-02-07,BIRD,7.170000076293945,7.170000076293945,6.820000171661377,6.829999923706055,40400
2025-02-10,BIRD,6.769999980926514,7.072999954223633,6.670000076293945,6.78000020980835,28100
2025-02-11,BIRD,6.710000038146973,7.050000190734863,6.689000129699707,7.039999961853027,24400
2025-02-12,BIRD,6.960000038146973,7.250999927520752,6.909999847412109,7.170000076293945,29800
2025-02-13,BIRD,7.179999828338623,7.749000072479248,7.139999866485596,7.570000171661377,68400
2025-02-14,BIRD,7.519999980926514,7.75,7.369999885559082,7.579999923706055,47000
2025-02-18,BIRD,7.559999942779541,7.559999942779541,7.400000095367432,7.429999828338623,45500
2025-02-19,BIRD,7.369999885559082,7.389999866485596,6.829999923706055,6.829999923706055,33700
2025-02-20,BIRD,6.829999923706055,7.079999923706055,6.309999942779541,6.900000095367432,49100
2025-02-21,BIRD,6.860000133514404,7.025000095367432,6.449999809265137,6.610000133514404,82500
2025-02-24,BIRD,6.610000133514404,6.619999885559082,6.079999923706055,6.369999885559082,76000
2025-02-25,BIRD,6.699999809265137,6.699999809265137,6.255000114440918,6.610000133514404,45100
2025-02-26,BIRD,6.820000171661377,6.820000171661377,6.400000095367432,6.539999961853027,74400
2025-02-27,BIRD,6.539999961853027,6.678999900817871,6.369999885559082,6.389999866485596,23600
2025-02-28,BIRD,6.309999942779541,6.650000095367432,6.309999942779541,6.570000171661377,24100
2025-03-03,BIRD,6.659999847412109,6.659999847412109,5.900000095367432,6.03000020980835,89500
2025-03-04,BIRD,6.019999980926514,6.474999904632568,5.760000228881836,6.349999904632568,57300
2025-03-05,BIRD,6.380000114440918,6.550000190734863,6.232999801635742,6.449999809265137,30800
2025-03-06,BIRD,6.315000057220459,6.489999771118164,6.199999809265137,6.349999904632568,36000
2025-03-07,BIRD,6.28000020980835,6.639999866485596,6.099999904632568,6.630000114440918,17800
2025-03-10,BIRD,6.5,6.730000019073486,6.367000102996826,6.409999847412109,48500
2025-03-11,BIRD,6.5,6.53000020980835,6.010000228881836,6.159999847412109,87700
2025-03-12,BIRD,6.449999809265137,6.449999809265137,5.349999904632568,5.349999904632568,196000
2025-03-13,BIRD,5.460000038146973,5.559999942779541,5.072999954223633,5.099999904632568,94800
2025-03-14,BIRD,5.309999942779541,5.5,5.230000019073486,5.369999885559082,50000
2025-03-17,BIRD,5.260000228881836,5.579999923706055,5.25,5.329999923706055,34300
2025-03-18,BIRD,5.340000152587891,5.400000095367432,5.099999904632568,5.309999942779541,38900
2025-03-19,BIRD,5.309999942779541,5.460000038146973,5.210999965667725,5.380000114440918,26500
2025-03-20,BIRD,5.28000020980835,5.53000020980835,5.28000020980835,5.309999942779541,22400
2025-03-21,BIRD,5.269999980926514,5.269999980926514,5.079999923706055,5.139999866485596,48200
2025-03-24,BIRD,5.25,6.0,5.190000057220459,5.889999866485596,91500
2025-03-25,BIRD,5.96999979019165,6.150000095367432,5.809999942779541,6.059999942779541,42700
2025-03-26,BIRD,6.179999828338623,6.179999828338623,5.900000095367432,6.039999961853027,25100
2025-03-27,BIRD,6.039999961853027,6.170000076293945,5.980000019073486,6.070000171661377,21400
2025-03-28,BIRD,6.070000171661377,6.15500020980835,5.920000076293945,6.099999904632568,29000
2025-03-31,BIRD,5.960000038146973,6.489999771118164,5.863999843597412,6.440000057220459,75100
2025-04-01,BIRD,6.510000228881836,6.639999866485596,6.294000148773193,6.46999979019165,39600
2025-04-02,BIRD,6.340000152587891,7.039999961853027,6.340000152587891,6.800000190734863,48200
2025-04-03,BIRD,6.239999771118164,6.314000129699707,5.800000190734863,5.96999979019165,128600
2025-04-04,BIRD,5.730000019073486,5.920000076293945,5.139999866485596,5.284999847412109,113300
2025-04-07,BIRD,5.019999980926514,5.190000057220459,4.119999885559082,4.28000020980835,216000
2025-04-08,BIRD,4.679999828338623,4.929999828338623,4.380000114440918,4.389999866485596,140500
2025-04-09,BIRD,4.389999866485596,5.590000152587891,3.930000066757202,5.010000228881836,194400
2025-04-10,BIRD,4.989999771118164,4.989999771118164,4.389999866485596,4.394999980926514,50700
2025-04-11,BIRD,4.599999904632568,4.610000133514404,4.205999851226807,4.460000038146973,100300
2025-04-14,BIRD,4.519999980926514,4.880000114440918,4.519999980926514,4.860000133514404,69500
2025-04-15,BIRD,4.869999885559082,4.869999885559082,4.494999885559082,4.610000133514404,20100
2025-04-16,BIRD,4.559999942779541,4.78000020980835,4.400000095367432,4.579999923706055,21900
2025-04-17,BIRD,4.619999885559082,5.050000190734863,4.619999885559082,4.980000019073486,20000
2025-04-21,BIRD,4.909999847412109,4.909999847412109,4.559999942779541,4.579999923706055,22200
2025-04-22,BIRD,4.789999961853027,4.920000076293945,4.579999923706055,4.920000076293945,12500
2025-04-23,BIRD,5.050000190734863,5.409999847412109,4.956999778747559,5.150000095367432,28400
2025-04-24,BIRD,5.150000095367432,5.3470001220703125,4.980000019073486,5.28000020980835,13800
2025-04-25,BIRD,5.159999847412109,5.329999923706055,4.980000019073486,5.079999923706055,25300
2025-04-28,BIRD,5.179999828338623,5.190000057220459,4.892000198364258,5.099999904632568,31600
2025-04-29,BIRD,5.099999904632568,5.099999904632568,4.900000095367432,4.900000095367432,8100
2025-04-30,BIRD,4.730000019073486,5.039999961853027,4.691999912261963,5.039999961853027,17900
2025-05-01,BIRD,5.079999923706055,5.130000114440918,4.929999828338623,5.070000171661377,12700
2025-05-02,BIRD,5.210000038146973,5.230000019073486,5.110000133514404,5.199999809265137,19100
2025-05-05,BIRD,5.130000114440918,5.46999979019165,5.070000171661377,5.400000095367432,43700
2025-05-06,BIRD,5.308000087738037,5.539999961853027,5.300000190734863,5.420000076293945,26400
2025-05-07,BIRD,5.5,5.690000057220459,5.289999961853027,5.449999809265137,21400
2025-05-08,BIRD,5.535999774932861,5.650000095367432,5.380000114440918,5.409999847412109,27200
2025-05-09,BIRD,5.5,5.5,5.239999771118164,5.25,12700
2025-05-12,BIRD,5.630000114440918,5.670000076293945,5.329999923706055,5.429999828338623,27400
2025-05-13,BIRD,5.539999961853027,5.638999938964844,5.40500020980835,5.550000190734863,38600
2025-05-14,BIRD,5.599999904632568,6.760000228881836,5.599999904632568,6.699999809265137,94000
2025-05-15,BIRD,6.550000190734863,6.605000019073486,6.409999847412109,6.5,31500
2025-05-16,BIRD,6.590000152587891,7.039999961853027,6.429999828338623,6.940000057220459,60800
2025-05-19,BIRD,6.840000152587891,7.0,6.610000133514404,6.900000095367432,39700
2025-05-20,BIRD,6.861000061035156,6.900000095367432,6.650000095367432,6.710000038146973,28200
2025-05-21,BIRD,6.559999942779541,6.78000020980835,6.179999828338623,6.179999828338623,48400
2025-05-22,BIRD,6.110000133514404,6.730000019073486,6.050000190734863,6.730000019073486,34400
2025-05-23,BIRD,6.679999828338623,6.889999866485596,6.429999828338623,6.599999904632568,15800
2025-05-27,BIRD,6.639999866485596,7.360000133514404,6.590000152587891,7.289999961853027,69600
2025-05-28,BIRD,7.369999885559082,7.369999885559082,6.811999797821045,7.159999847412109,41300
2025-05-29,BIRD,7.210000038146973,7.385000228881836,6.820000171661377,7.079999923706055,21200
2025-05-30,BIRD,7.079999923706055,7.122000217437744,6.804999828338623,7.050000190734863,18400
2025-06-02,BIRD,6.949999809265137,7.21999979019165,6.810999870300293,6.985000133514404,16700
2025-06-03,BIRD,7.159999847412109,7.429999828338623,6.929999828338623,7.420000076293945,52400
2025-06-04,BIRD,7.489999771118164,8.1899995803833,7.410999774932861,7.980000019073486,67700
2025-06-05,BIRD,7.900000095367432,8.25,7.880000114440918,8.180000305175781,51600
2025-06-06,BIRD,8.300000190734863,8.550000190734863,8.119999885559082,8.550000190734863,87200
2025-06-09,BIRD,8.789999961853027,10.229999542236328,8.6899995803833,10.09000015258789,257300
2025-06-10,BIRD,10.220000267028809,12.850000381469727,10.194999694824219,12.289999961853027,501100
2025-06-11,BIRD,12.5,12.640000343322754,10.100000381469727,10.539999961853027,222100
2025-06-12,BIRD,10.619999885559082,12.5,10.3100004196167,11.819999694824219,170300
2025-06-13,BIRD,11.5,11.670000076293945,10.5,10.5600004196167,126400
2025-06-16,BIRD,11.039999961853027,11.680000305175781,10.699999809265137,11.029999732971191,88100
2025-06-17,BIRD,11.010000228881836,11.020000457763672,10.199999809265137,10.869999885559082,88500
2025-06-18,BIRD,10.890000343322754,11.479999542236328,10.550999641418457,11.210000038146973,85100
2025-06-20,BIRD,11.479999542236328,11.479999542236328,10.300000190734863,10.5,73700
2025-06-23,BIRD,10.539999961853027,10.539999961853027,9.34000015258789,9.899999618530273,122500
2025-06-24,BIRD,9.899999618530273,10.399999618530273,9.5600004196167,9.569999694824219,56100
2025-06-25,BIRD,9.510000228881836,10.067000389099121,8.529999732971191,9.220000267028809,154100
2025-06-26,BIRD,9.3100004196167,10.130000114440918,9.3100004196167,10.0600004196167,38000
2025-06-27,BIRD,10.140000343322754,10.449999809265137,10.02299976348877,10.390000343322754,64600
2025-06-30,BIRD,10.640000343322754,11.420000076293945,10.550000190734863,10.630000114440918,98100
2025-07-01,BIRD,10.199999809265137,11.479999542236328,10.050000190734863,10.949999809265137,118000
2025-07-02,BIRD,10.930000305175781,11.220000267028809,10.4399995803833,10.479999542236328,25500
2025-07-03,BIRD,10.630000114440918,10.84000015258789,10.149999618530273,10.614999771118164,34100
2025-07-07,BIRD,10.390000343322754,10.59000015258789,10.100000381469727,10.289999961853027,29600
2025-07-08,BIRD,10.270000457763672,10.720000267028809,10.229999542236328,10.510000228881836,30200
2025-07-09,BIRD,10.510000228881836,11.199999809265137,10.510000228881836,11.0,57200
2025-07-10,BIRD,11.0,11.850000381469727,10.729999542236328,11.729999542236328,97400
2025-07-11,BIRD,11.770000457763672,12.550000190734863,11.770000457763672,12.149999618530273,83300
2025-07-14,BIRD,12.15999984741211,12.15999984741211,11.289999961853027,11.770000457763672,31000
2025-07-15,BIRD,11.850000381469727,12.0600004196167,11.279999732971191,11.600000381469727,26700
2025-07-16,BIRD,11.84000015258789,12.220000267028809,11.40999984741211,11.569999694824219,59700
2025-07-17,BIRD,11.600000381469727,12.0,11.489999771118164,11.960000038146973,53400
2025-07-18,BIRD,11.930000305175781,11.930000305175781,10.199999809265137,10.649999618530273,136100
2025-07-21,BIRD,10.460000038146973,11.239999771118164,10.239999771118164,10.40999984741211,80200
2025-07-22,BIRD,10.550000190734863,12.180000305175781,10.550000190734863,11.770000457763672,79100
